YEAR,BU CODE,SECTOR,ACCOUNT CODE,Budget,Utilization,CAF
2025,333600,ROAS,704000170400,51500,0,0
2025,333600,ROAS,704000050500,96000,0,0
2025,333600,ROAS,704000090900,240000,0,0
2025,333600,ROAS,704000150500,783300,0,0
2025,333600,ROAS,704000030500,140100,0,0
2025,333600,ROAS,704000090170,40000,0,0
2025,333600,ROAS,704000170600,268200,0,0
2025,333600,ROAS,704000030230,224200,0,0
2025,333600,ROAS,704000074500,8500,0,0
2025,333600,ROAS,704000074250,37000,0,0
2025,333600,ROAS,704000074150,28200,0,0
2025,333600,ROAS,703000030100,304000,0,0
2025,333600,ROAS,703000030200,4356900,0,0
2025,333600,ROAS,702000030400,89200,0,0
2025,333600,ROAS,702000050450,480000,0,0
2025,333600,ROAS,702000050350,643400,0,0
2025,333600,ROAS,702000090400,247400,0,0
2025,333600,ROAS,702000050250,2538200,0,0
2025,333600,ROAS,702000050150,4913200,0,0
2025,331200,ROAS,170323030201,356200,0,0
2025,331200,ROAS,160080201000,1746100,0,0
2025,331200,ROAS,160140201000,2514400,0,0
2025,331200,ROAS,170332201000,176500,0,0
2025,331200,ROAS,170310030201,133800,0,0
2025,331200,ROAS,704000130200,225900,0,0
2025,331200,ROAS,704000150600,106900,0,0
2025,331200,ROAS,704000010200,251500,0,0
2025,331200,ROAS,704000030210,3172100,0,0
2025,331200,ROAS,704000030220,64000,0,0
2025,331200,ROAS,704000030800,2611300,0,0
2025,331200,ROAS,704000090400,2300,0,0
2025,331200,ROAS,701006210000,1122300,0,0
2025,331200,ROAS,704000030900,134000,0,0
2025,331200,ROAS,704000030300,25200,0,0
2025,331200,ROAS,704000170900,893800,0,0
2025,331200,ROAS,704000170100,471500,0,0
2025,331200,ROAS,704000171400,2969900,0,0
2025,331200,ROAS,704000170200,135000,0,0
2025,331200,ROAS,704000170400,70500,0,0
2025,331200,ROAS,704000090900,240000,0,0
2025,331200,ROAS,704000150500,645800,0,0
2025,331200,ROAS,704000030500,286000,0,0
2025,331200,ROAS,704000170600,197300,0,0
2025,331200,ROAS,704000030230,121500,0,0
2025,331200,ROAS,704000074500,27800,0,0
2025,331200,ROAS,704000074250,25400,0,0
2025,331200,ROAS,704000074150,28600,0,0
2025,331200,ROAS,703000030100,848000,0,0
2025,331200,ROAS,703000030200,3049300,0,0
2025,331200,ROAS,702000030400,75600,0,0
2025,331200,ROAS,702000050450,640800,0,0
2025,331200,ROAS,702000050350,619000,0,0
2025,331200,ROAS,702000090400,299300,0,0
2025,331200,ROAS,702000050250,2049100,0,0
2025,331200,ROAS,702000050150,4368800,0,0
2025,333100,ROAS,170323030202,18700,0,0
2025,333100,ROAS,160080202000,1144700,0,0
2025,333100,ROAS,160140202000,2552700,0,0
2025,333100,ROAS,170332202000,888900,0,0
2025,333100,ROAS,170310030202,113600,0,0
2025,333100,ROAS,704000130200,150000,0,0
2025,333100,ROAS,704000150600,38300,0,0
2025,333100,ROAS,704000010200,1253500,0,0
2025,333100,ROAS,704000030210,4440000,0,0
2025,333100,ROAS,704000090150,83200,0,0
2025,333100,ROAS,704000030220,14900,0,0
2025,333100,ROAS,704000030800,1489700,0,0
2025,333100,ROAS,704000090300,600,0,0
2025,333100,ROAS,704000090400,5000,0,0
2025,333100,ROAS,704000010500,15000,0,0
2025,333100,ROAS,701006210000,825000,0,0
2025,333100,ROAS,704000110100,3700,0,0
2025,333100,ROAS,704000030900,50000,0,0
2025,333100,ROAS,704000030300,25500,0,0
2025,333100,ROAS,704000170900,422000,0,0
2025,333100,ROAS,704000170100,100000,0,0
2025,333100,ROAS,704000171400,2570300,0,0
2025,333100,ROAS,704000170200,147500,0,0
2025,333100,ROAS,704000170400,162500,0,0
2025,333100,ROAS,704000090900,240000,0,0
2025,333100,ROAS,704000150500,524300,0,0
2025,333100,ROAS,704000030500,172600,0,0
2025,333100,ROAS,704000170600,705000,0,0
2025,333100,ROAS,704000030230,54200,0,0
2025,333100,ROAS,704000074500,36600,0,0
2025,333100,ROAS,704000074250,21600,0,0
2025,333100,ROAS,704000074150,18200,0,0
2025,333100,ROAS,703000030100,262900,0,0
2025,333100,ROAS,703000030200,3497800,0,0
2025,333100,ROAS,702000030400,114800,0,0
2025,333100,ROAS,702000050450,559200,0,0
2025,333100,ROAS,702000050350,618100,0,0
2025,333100,ROAS,702000090400,189200,0,0
2025,333100,ROAS,702000050250,2632600,0,0
2025,333100,ROAS,702000050150,6417900,0,0
2025,404000,FSS,160080010000,358800,0,0
2025,404000,FSS,170332010000,5400,0,0
2025,404000,FSS,704000010200,138400,0,0
2025,404000,FSS,704000090199,129800,0,0
2025,404000,FSS,704000110200,2055200,0,0
2025,404000,FSS,704000030500,370800,0,0
2025,404000,FSS,703000030200,3343200,0,0
2025,240100,EO,160080010000,83600,0,0
2025,240100,EO,170332010000,66300,0,0
2025,240100,EO,704000010200,1962000,0,0
2025,240100,EO,704000030500,99600,0,0
2025,240100,EO,704000090170,32000,0,0
2025,240100,EO,703000030200,8066000,0,0
2025,240100,EO,702000050300,166600,0,0
2025,522000,CSS,160080010000,1502700,0,0
2025,522000,CSS,704000010200,38246000,0,0
2025,522000,CSS,704000160000,39000,0,0
2025,522000,CSS,704000010500,64900,0,0
2025,522000,CSS,704000150500,233000,0,0
2025,522000,CSS,704000030500,220800,0,0
2025,522000,CSS,704000090170,112000,0,0
2025,522000,CSS,703000030200,13177900,0,0
2025,522000,CSS,702000130238,80583600,0,0
2025,522000,CSS,702000050300,24400,0,0
2025,522000,CSS,702000130246,1023100,0,0
2025,522000,CSS,702000130235,108480200,0,0
2025,522000,CSS,702000130249,34510800,0,0
2025,522000,CSS,702000130200,3714800,0,0
2025,522000,CSS,702000130245,75927100,0,0
2025,522000,CSS,702000130243,14565500,0,0
2025,522000,CSS,702000130247,114437100,0,0
2025,522000,CSS,702000130248,49900,0,0
2025,270200,ROAS,160270010000,1138500,0,0
2025,270200,ROAS,704000010100,16385500,0,0
2025,270200,ROAS,704000090100,21200,0,0
2025,270200,ROAS,704000010200,4566100,0,0
2025,270200,ROAS,704000090800,12127600,0,0
2025,270200,ROAS,704000160000,9900,0,0
2025,270200,ROAS,704000110200,5257200,0,0
2025,270200,ROAS,704000110400,11554200,0,0
2025,270200,ROAS,704000090600,12108700,0,0
2025,270200,ROAS,704000030500,176400,0,0
2025,270200,ROAS,704000090170,112000,0,0
2025,270200,ROAS,704000074500,108500,0,0
2025,270200,ROAS,703000030200,2559900,0,0
2025,270000,ROAS,160285010000,12088200,0,0
2025,270000,ROAS,170334010000,28738000,0,0
2025,270000,ROAS,160080010000,24959500,0,0
2025,270000,ROAS,170595000000,500000,0,0
2025,270000,ROAS,160160000000,12473900,0,0
2025,270000,ROAS,170332010000,7139600,0,0
2025,270000,ROAS,704000010100,6598900,0,0
2025,270000,ROAS,704000010200,8937200,0,0
2025,270000,ROAS,704000090800,372000,0,0
2025,270000,ROAS,704000010300,200000,0,0
2025,270000,ROAS,704000090150,2623500,0,0
2025,270000,ROAS,704000090300,149600,0,0
2025,270000,ROAS,704000010500,2717700,0,0
2025,270000,ROAS,704000110200,279600,0,0
2025,270000,ROAS,704000171100,6257500,0,0
2025,270000,ROAS,704000150500,500000,0,0
2025,270000,ROAS,704000030500,240200,0,0
2025,270000,ROAS,703000030200,4144200,0,0
2025,270000,ROAS,702000050300,1283500,0,0
2025,333200,ROAS,170323030204,97500,0,0
2025,333200,ROAS,160080204000,6558300,0,0
2025,333200,ROAS,170332204000,1501700,0,0
2025,333200,ROAS,170310030204,172700,0,0
2025,333200,ROAS,704000130200,201600,0,0
2025,333200,ROAS,704000090100,11100,0,0
2025,333200,ROAS,704000150300,3800,0,0
2025,333200,ROAS,704000150600,45300,0,0
2025,333200,ROAS,704000010200,187500,0,0
2025,333200,ROAS,704000030210,3500000,0,0
2025,333200,ROAS,704000030220,159700,0,0
2025,333200,ROAS,704000030800,1613600,0,0
2025,333200,ROAS,704000090400,7100,0,0
2025,333200,ROAS,701006210000,154200,0,0
2025,333200,ROAS,704000030900,20000,0,0
2025,333200,ROAS,704000030300,33600,0,0
2025,333200,ROAS,704000170900,211500,0,0
2025,333200,ROAS,704000170100,74000,0,0
2025,333200,ROAS,704000171400,2452700,0,0
2025,333200,ROAS,704000170200,18000,0,0
2025,333200,ROAS,704000170400,124700,0,0
2025,333200,ROAS,704000090900,240000,0,0
2025,333200,ROAS,704000150500,367500,0,0
2025,333200,ROAS,704000030500,206900,0,0
2025,333200,ROAS,704000170600,7800,0,0
2025,333200,ROAS,704000030230,100000,0,0
2025,333200,ROAS,704000074250,17100,0,0
2025,333200,ROAS,704000074150,19100,0,0
2025,333200,ROAS,703000030100,182300,0,0
2025,333200,ROAS,703000030200,4781800,0,0
2025,333200,ROAS,702000030400,93300,0,0
2025,333200,ROAS,702000050450,468000,0,0
2025,333200,ROAS,702000050350,1076700,0,0
2025,333200,ROAS,702000090400,175200,0,0
2025,333200,ROAS,702000050250,2760100,0,0
2025,333200,ROAS,702000050150,4644700,0,0
2025,320501,PCMS,160080010000,1234500,0,0
2025,320501,PCMS,170332010000,241400,0,0
2025,320501,PCMS,704000150600,199700,0,0
2025,320501,PCMS,704000010200,682000,0,0
2025,320501,PCMS,704000090150,2448500,0,0
2025,320501,PCMS,704000110200,234500,0,0
2025,320501,PCMS,704000090600,10000000,0,0
2025,320501,PCMS,704000150500,1167100,0,0
2025,320501,PCMS,704000030500,165600,0,0
2025,320501,PCMS,703000030200,1112200,0,0
2025,320501,PCMS,702000050300,816700,0,0
2025,207200,ROAS,704000010200,2568000,0,0
2025,207200,ROAS,704000010500,562500,0,0
2025,207200,ROAS,704000030500,191900,0,0
2025,207200,ROAS,703000030200,527800,0,0
2025,401020,FSS,170332010000,27300,0,0
2025,401020,FSS,704000010200,1219600,0,0
2025,401020,FSS,704000110200,190000,0,0
2025,401020,FSS,704000030500,326400,0,0
2025,401020,FSS,703000030200,1703500,0,0
2025,401020,FSS,702000050300,384800,0,0
2025,515000,EO,160285010000,108417100,0,0
2025,515000,EO,170310020000,243400,0,0
2025,515000,EO,704000010200,94800,0,0
2025,515000,EO,704000160000,291451000,0,0
2025,515000,EO,704000170300,49024300,0,0
2025,515000,EO,703000030200,1032600,0,0
2025,515000,EO,702000050100,531900,0,0
2025,515000,EO,702000050200,5341500,0,0
2025,515000,EO,702000050300,107700,0,0
2025,331300,ROAS,160035150000,3273300,0,0
2025,331300,ROAS,170323030205,280800,0,0
2025,331300,ROAS,160080205000,1244700,0,0
2025,331300,ROAS,160140205000,4987600,0,0
2025,331300,ROAS,170332205000,170300,0,0
2025,331300,ROAS,170310030205,319700,0,0
2025,331300,ROAS,704000130200,115200,0,0
2025,331300,ROAS,704000130500,331700,0,0
2025,331300,ROAS,704000090100,8600,0,0
2025,331300,ROAS,704000150600,136600,0,0
2025,331300,ROAS,704000010200,400300,0,0
2025,331300,ROAS,704000030210,4607800,0,0
2025,331300,ROAS,704000090150,22500,0,0
2025,331300,ROAS,704000030220,76500,0,0
2025,331300,ROAS,704000030800,3061100,0,0
2025,331300,ROAS,704000090400,6600,0,0
2025,331300,ROAS,701006210000,859800,0,0
2025,331300,ROAS,704000030900,124800,0,0
2025,331300,ROAS,704000030300,48900,0,0
2025,331300,ROAS,704000170900,2665600,0,0
2025,331300,ROAS,704000170100,1040000,0,0
2025,331300,ROAS,704000171400,2760800,0,0
2025,331300,ROAS,704000170200,191900,0,0
2025,331300,ROAS,704000171600,209500,0,0
2025,331300,ROAS,704000170400,298000,0,0
2025,331300,ROAS,704000090900,240000,0,0
2025,331300,ROAS,704000150500,1804600,0,0
2025,331300,ROAS,704000030500,226600,0,0
2025,331300,ROAS,704000090170,40000,0,0
2025,331300,ROAS,704000170600,333900,0,0
2025,331300,ROAS,704000030230,101700,0,0
2025,331300,ROAS,704000074500,36000,0,0
2025,331300,ROAS,704000074250,25900,0,0
2025,331300,ROAS,704000074150,24100,0,0
2025,331300,ROAS,703000030100,1551500,0,0
2025,331300,ROAS,703000030200,5198600,0,0
2025,331300,ROAS,702000030400,90000,0,0
2025,331300,ROAS,702000050450,648000,0,0
2025,331300,ROAS,702000050350,1360400,0,0
2025,331300,ROAS,702000090400,366800,0,0
2025,331300,ROAS,702000050250,2772500,0,0
2025,331300,ROAS,702000050150,6351100,0,0
2025,221000,MES,170332010000,138900,0,0
2025,221000,MES,704000010200,3489600,0,0
2025,221000,MES,704000090800,20571300,0,0
2025,221000,MES,704000160000,13800,0,0
2025,221000,MES,704000010500,4506900,0,0
2025,221000,MES,704000110200,40226400,0,0
2025,221000,MES,704000010900,362000,0,0
2025,221000,MES,704000030500,685200,0,0
2025,221000,MES,704000090170,130000,0,0
2025,221000,MES,703000030200,2728000,0,0
2025,221000,MES,702000050300,446200,0,0
2025,222000,MES,170332010000,4400,0,0
2025,222000,MES,704000010200,652400,0,0
2025,222000,MES,704000160000,91400,0,0
2025,222000,MES,704000010500,10000,0,0
2025,222000,MES,704000110200,2829800,0,0
2025,222000,MES,704000090600,70108600,0,0
2025,222000,MES,704000030500,595800,0,0
2025,222000,MES,704000090170,70000,0,0
2025,222000,MES,703000030200,1486100,0,0
2025,222000,MES,702000050300,111200,0,0
2025,253000,PCMS,160035200000,419122600,0,0
2025,253000,PCMS,170323070000,25107400,0,0
2025,253000,PCMS,160285070000,1222000,0,0
2025,253000,PCMS,170305070000,1555600,0,0
2025,253000,PCMS,160080070000,51720500,0,0
2025,253000,PCMS,160015000100,6561800,0,0
2025,253000,PCMS,160060070000,12138100,0,0
2025,253000,PCMS,160140070000,15457600,0,0
2025,253000,PCMS,170332020000,27889800,0,0
2025,253000,PCMS,170554010000,478100,0,0
2025,253000,PCMS,170310070000,2657100,0,0
2025,253000,PCMS,160200070000,7144000,0,0
2025,253000,PCMS,704000150600,97500,0,0
2025,253000,PCMS,704000010200,3964100,0,0
2025,253000,PCMS,704000090800,6930600,0,0
2025,253000,PCMS,704000030210,217169300,0,0
2025,253000,PCMS,704000030800,28681700,0,0
2025,253000,PCMS,704000160000,27800,0,0
2025,253000,PCMS,704000110100,27100,0,0
2025,253000,PCMS,704000030900,16488500,0,0
2025,253000,PCMS,704000110200,33100,0,0
2025,253000,PCMS,704000151000,1383800,0,0
2025,253000,PCMS,704000030120,42350000,0,0
2025,253000,PCMS,704000170100,26478500,0,0
2025,253000,PCMS,704000171400,4876400,0,0
2025,253000,PCMS,704000170200,277500,0,0
2025,253000,PCMS,704000171600,5558000,0,0
2025,253000,PCMS,704000171500,735300,0,0
2025,253000,PCMS,704000170400,696900,0,0
2025,253000,PCMS,704000171800,57800,0,0
2025,253000,PCMS,704000171700,281400,0,0
2025,253000,PCMS,704000050200,2730500,0,0
2025,253000,PCMS,704000150500,238400,0,0
2025,253000,PCMS,704000030500,6417500,0,0
2025,253000,PCMS,704000170600,8040000,0,0
2025,253000,PCMS,704000030230,38400000,0,0
2025,253000,PCMS,704000074150,44000,0,0
2025,253000,PCMS,703000030100,678900,0,0
2025,253000,PCMS,703000030200,3012000,0,0
2025,253000,PCMS,702000070200,4790700,0,0
2025,253000,PCMS,702000071300,28927100,0,0
2025,253000,PCMS,702000070250,1070700,0,0
2025,253000,PCMS,702000070100,32400000,0,0
2025,253000,PCMS,702000070150,9581300,0,0
2025,253000,PCMS,702000030400,4292500,0,0
2025,253000,PCMS,702000070700,48701500,0,0
2025,253000,PCMS,702000030500,6374300,0,0
2025,253000,PCMS,702000110200,16202400,0,0
2025,253000,PCMS,702000030600,1742400,0,0
2025,253000,PCMS,702000110300,2200300,0,0
2025,253000,PCMS,702000050100,1437400,0,0
2025,253000,PCMS,702000090400a,4611700,0,0
2025,253000,PCMS,702000110500,16202400,0,0
2025,253000,PCMS,702000070120,15932300,0,0
2025,253000,PCMS,702000050200,3854600,0,0
2025,253000,PCMS,702000050300,565800,0,0
2025,253000,PCMS,702000110800,193200,0,0
2025,253000,PCMS,702000030800,2685700,0,0
2025,253000,PCMS,702000110600,63459200,0,0
2025,253000,PCMS,702000030900,12481000,0,0
2025,253000,PCMS,702000031000,2436600,0,0
2025,253000,PCMS,702000010000,128590100,0,0
2025,253000,PCMS,702000110700,96600,0,0
2025,253000,PCMS,702000071100,1032000,0,0
2025,253000,PCMS,702000090300,20569600,0,0
2025,322000,MES,170395010500,2075000,0,0
2025,322000,MES,170332010000,38300,0,0
2025,322000,MES,704000010200,429800,0,0
2025,322000,MES,704000090400,524600,0,0
2025,322000,MES,704000160000,78800,0,0
2025,322000,MES,704000090199,60000,0,0
2025,322000,MES,704000110200,2006100,0,0
2025,322000,MES,704000110300,40600,0,0
2025,322000,MES,704000030500,347800,0,0
2025,322000,MES,704000090170,20000,0,0
2025,322000,MES,703000030200,2099300,0,0
2025,401200,FSS,704000010200,977400,0,0
2025,401200,FSS,704000160000,47600,0,0
2025,401200,FSS,704000010500,212000,0,0
2025,401200,FSS,704000110200,499200,0,0
2025,401200,FSS,704000030500,361200,0,0
2025,401200,FSS,704000090170,90000,0,0
2025,401200,FSS,703000030200,1179100,0,0
2025,332200,ROAS,170323030207,395000,0,0
2025,332200,ROAS,160080207000,963100,0,0
2025,332200,ROAS,170332207000,222600,0,0
2025,332200,ROAS,170310030207,229500,0,0
2025,332200,ROAS,704000130200,180000,0,0
2025,332200,ROAS,704000150600,130000,0,0
2025,332200,ROAS,704000010200,598000,0,0
2025,332200,ROAS,704000030210,5040000,0,0
2025,332200,ROAS,704000030220,159900,0,0
2025,332200,ROAS,704000030800,1485000,0,0
2025,332200,ROAS,704000090400,1300,0,0
2025,332200,ROAS,701006210000,331300,0,0
2025,332200,ROAS,704000110100,7700,0,0
2025,332200,ROAS,704000030900,75400,0,0
2025,332200,ROAS,704000030300,33600,0,0
2025,332200,ROAS,704000170900,87000,0,0
2025,332200,ROAS,704000171400,3608700,0,0
2025,332200,ROAS,704000170200,41200,0,0
2025,332200,ROAS,704000170400,78700,0,0
2025,332200,ROAS,704000090900,240000,0,0
2025,332200,ROAS,704000150500,377700,0,0
2025,332200,ROAS,704000030500,158300,0,0
2025,332200,ROAS,704000170600,50000,0,0
2025,332200,ROAS,704000030230,155100,0,0
2025,332200,ROAS,704000074500,18200,0,0
2025,332200,ROAS,704000074250,34200,0,0
2025,332200,ROAS,704000074150,18800,0,0
2025,332200,ROAS,703000030100,156000,0,0
2025,332200,ROAS,703000030200,3443000,0,0
2025,332200,ROAS,702000030400,71900,0,0
2025,332200,ROAS,702000050450,364800,0,0
2025,332200,ROAS,702000050350,865800,0,0
2025,332200,ROAS,702000090400,310800,0,0
2025,332200,ROAS,702000050250,2197300,0,0
2025,332200,ROAS,702000050150,4871200,0,0
2025,224000,ROAS,160120010000,20000000,0,0
2025,224000,ROAS,160285010000,1492000,0,0
2025,224000,ROAS,160080010000,42397100,0,0
2025,224000,ROAS,170332010000,283000,0,0
2025,224000,ROAS,704000010100,2373500,0,0
2025,224000,ROAS,704000010200,19193500,0,0
2025,224000,ROAS,704000110200,165763900,0,0
2025,224000,ROAS,704000030500,192000,0,0
2025,224000,ROAS,703000030200,8415700,0,0
2025,224000,ROAS,702000050300,29700,0,0
2025,511200,CSS,170332010000,55200,0,0
2025,511200,CSS,701004050200,104403200,0,0
2025,511200,CSS,701004050100,44619831200,0,0
2025,511200,CSS,704000110500,23000,0,0
2025,511200,CSS,704000010200,152100,0,0
2025,511200,CSS,704000110400,431500,0,0
2025,511200,CSS,704000030500,120000,0,0
2025,511200,CSS,703000030200,659100,0,0
2025,511200,CSS,702000050300,334300,0,0
2025,207100,ROAS,704000010100,784000,0,0
2025,207100,ROAS,701006160000,17100,0,0
2025,207100,ROAS,704000010200,4707200,0,0
2025,207100,ROAS,704000090800,1699200,0,0
2025,207100,ROAS,704000160000,5928000,0,0
2025,207100,ROAS,704000010500,5130000,0,0
2025,207100,ROAS,704000090600,10202000,0,0
2025,207100,ROAS,704000030500,230400,0,0
2025,207100,ROAS,703000030200,5348900,0,0
2025,211000,EO,170332010000,3115500,0,0
2025,211000,EO,701006090100,104600,0,0
2025,211000,EO,701006092000,70632800,0,0
2025,211000,EO,701006090000,167676300,0,0
2025,211000,EO,701006030000,10190900,0,0
2025,211000,EO,701002130000,8702399200,0,0
2025,211000,EO,701002160000,3129407300,0,0
2025,211000,EO,701002110660,129981000,0,0
2025,211000,EO,701002110400,4070727200,0,0
2025,211000,EO,701004160000,69572650000,0,0
2025,211000,EO,701004050400,65094800,0,0
2025,211000,EO,701004010000,17426215300,0,0
2025,211000,EO,701004140000,7287326400,0,0
2025,211000,EO,701004110000,15500333400,0,0
2025,211000,EO,701006080000,3200295300,0,0
2025,211000,EO,701006050000,4151800,0,0
2025,211000,EO,701006200000,76976200,0,0
2025,211000,EO,704000150600,244000,0,0
2025,211000,EO,704000010200,2330400,0,0
2025,211000,EO,704000160000,7495000,0,0
2025,211000,EO,704000010500,1881600,0,0
2025,211000,EO,704000090199,260000,0,0
2025,211000,EO,704000250500,165300,0,0
2025,211000,EO,704000110200,376243100,0,0
2025,211000,EO,704000150500,338500,0,0
2025,211000,EO,704000030500,1704500,0,0
2025,211000,EO,703000010500,5852500,0,0
2025,211000,EO,703000030200,1301600,0,0
2025,211000,EO,702000130240,29743100,0,0
2025,211000,EO,702000050300,210000,0,0
2025,532000,CSS,160030010000,10000000,0,0
2025,532000,CSS,160035227000,36200000,0,0
2025,532000,CSS,160035070000,29200000,0,0
2025,532000,CSS,160035150000,20998000,0,0
2025,532000,CSS,160035080000,23000000,0,0
2025,532000,CSS,160035010000,370810998,0,0
2025,532000,CSS,160035060000,51055100,0,0
2025,532000,CSS,160035340000,46626400,0,0
2025,532000,CSS,160035213000,9000000,0,0
2025,532000,CSS,160035218000,20885800,0,0
2025,532000,CSS,160037201000,5250000,0,0
2025,532000,CSS,160037202000,5250000,0,0
2025,532000,CSS,160037205000,5250000,0,0
2025,532000,CSS,160037206000,7500000,0,0
2025,532000,CSS,160037010000,160177800,0,0
2025,532000,CSS,160037221000,5250000,0,0
2025,532000,CSS,170323010000,53000000,0,0
2025,532000,CSS,160285010000,9800000,0,0
2025,532000,CSS,160270010000,21000,0,0
2025,532000,CSS,160080010000,6475000,0,0
2025,532000,CSS,170270020000,3000000,0,0
2025,532000,CSS,160015201000,105600,0,0
2025,532000,CSS,160015000300,44564200,0,0
2025,532000,CSS,170332010000,7738700,0,0
2025,532000,CSS,170554020000,15000000,0,0
2025,532000,CSS,170310020000,80700,0,0
2025,532000,CSS,160200010000,16230500,0,0
2025,532000,CSS,704000010200,105800,0,0
2025,532000,CSS,704000030210,164675200,0,0
2025,532000,CSS,704000090150,1073600,0,0
2025,532000,CSS,704000030800,72763700,0,0
2025,532000,CSS,704000030900,3457500,0,0
2025,532000,CSS,704000090153,63500,0,0
2025,532000,CSS,704000110200,785500,0,0
2025,532000,CSS,704000170100,97103700,0,0
2025,532000,CSS,704000171400,75867600,0,0
2025,532000,CSS,704000170300,5000000,0,0
2025,532000,CSS,704000170200,6410700,0,0
2025,532000,CSS,704000171600,11451600,0,0
2025,532000,CSS,704000171800,11200,0,0
2025,532000,CSS,704000171700,31200,0,0
2025,532000,CSS,704000050200,31922200,0,0
2025,532000,CSS,704000050500,6250000,0,0
2025,532000,CSS,704000150500,2909700,0,0
2025,532000,CSS,704000030500,19758600,0,0
2025,532000,CSS,704000090170,208000,0,0
2025,532000,CSS,704000170600,3515000,0,0
2025,532000,CSS,704000030230,18664500,0,0
2025,532000,CSS,704000074500,110000,0,0
2025,532000,CSS,703000030200,4780800,0,0
2025,532000,CSS,702000050100,815600,0,0
2025,532000,CSS,702000050200,4014000,0,0
2025,532000,CSS,702000050300,2838800,0,0
2025,400100,FSS,160080010000,527200,0,0
2025,400100,FSS,170332010000,3293700,0,0
2025,400100,FSS,704000150600,1252200,0,0
2025,400100,FSS,704000010200,10984900,0,0
2025,400100,FSS,704000090800,60000000,0,0
2025,400100,FSS,704000090400,16900,0,0
2025,400100,FSS,704000160000,84400,0,0
2025,400100,FSS,704000110300,2900,0,0
2025,400100,FSS,704000030300,11300,0,0
2025,400100,FSS,704000171800,60600,0,0
2025,400100,FSS,704000150500,329900,0,0
2025,400100,FSS,704000030500,157200,0,0
2025,400100,FSS,704000090170,120000,0,0
2025,400100,FSS,703000030200,22707800,0,0
2025,400100,FSS,702000050300,238400,0,0
2025,400100,FSS,702000130200,27100,0,0
2025,418100,FSS,704000010200,584000,0,0
2025,418100,FSS,704000110200,73900,0,0
2025,418100,FSS,704000030500,538800,0,0
2025,418100,FSS,703000030200,18586200,0,0
2025,418200,FSS,704000010200,717500,0,0
2025,418200,FSS,704000110200,55100,0,0
2025,418200,FSS,704000030500,538800,0,0
2025,418200,FSS,703000030200,10000100,0,0
2025,418200,FSS,702000050300,40000,0,0
2025,418300,FSS,704000010200,409800,0,0
2025,418300,FSS,704000110200,49500,0,0
2025,418300,FSS,704000030500,565200,0,0
2025,418300,FSS,703000030200,13330000,0,0
2025,426100,FSS,160080010000,83000,0,0
2025,426100,FSS,170332010000,6300,0,0
2025,426100,FSS,704000010200,473600,0,0
2025,426100,FSS,704000110200,128000,0,0
2025,426100,FSS,704000030500,598800,0,0
2025,426100,FSS,703000030200,9713400,0,0
2025,426100,FSS,702000050300,51300,0,0
2025,450300,FSS,160080010000,60000,0,0
2025,450300,FSS,704000010200,1504500,0,0
2025,450300,FSS,704000110200,292600,0,0
2025,450300,FSS,704000030500,700800,0,0
2025,450300,FSS,704000090170,256000,0,0
2025,450300,FSS,703000030200,9336300,0,0
2025,450300,FSS,702000050300,493900,0,0
2025,426200,FSS,170332010000,48100,0,0
2025,426200,FSS,704000010200,658600,0,0
2025,426200,FSS,704000110200,65500,0,0
2025,426200,FSS,704000030500,532800,0,0
2025,426200,FSS,703000030200,15009400,0,0
2025,426200,FSS,702000050300,141400,0,0
2025,426300,FSS,704000010200,586700,0,0
2025,426300,FSS,704000110200,58900,0,0
2025,426300,FSS,704000030500,532800,0,0
2025,426300,FSS,703000030200,15893700,0,0
2025,426300,FSS,702000050300,29100,0,0
2025,450100,FSS,704000010200,677000,0,0
2025,450100,FSS,704000110200,35000,0,0
2025,450100,FSS,704000030500,546000,0,0
2025,450100,FSS,703000030200,10526200,0,0
2025,450200,FSS,704000010200,279600,0,0
2025,450200,FSS,704000110200,32500,0,0
2025,450200,FSS,704000030500,544800,0,0
2025,450200,FSS,703000030200,11412400,0,0
2025,450200,FSS,702000050300,51200,0,0
2025,416000,FSS,160285010000,500000,0,0
2025,416000,FSS,704000010200,3639400,0,0
2025,416000,FSS,704000110200,72000,0,0
2025,416000,FSS,704000030500,489600,0,0
2025,416000,FSS,703000030200,14593600,0,0
2025,511400,CSS,170332010000,134800,0,0
2025,511400,CSS,704000010200,101000,0,0
2025,511400,CSS,704000030500,124800,0,0
2025,511400,CSS,704000090170,50000,0,0
2025,511400,CSS,703000030200,1132900,0,0
2025,511400,CSS,702000050300,1278200,0,0
2025,333400,ROAS,170323030220,328600,0,0
2025,333400,ROAS,160080220000,2173700,0,0
2025,333400,ROAS,170332220000,514000,0,0
2025,333400,ROAS,170310030220,151300,0,0
2025,333400,ROAS,704000130200,480000,0,0
2025,333400,ROAS,704000130500,20700,0,0
2025,333400,ROAS,704000090100,6600,0,0
2025,333400,ROAS,704000150600,90200,0,0
2025,333400,ROAS,704000010200,465000,0,0
2025,333400,ROAS,704000030210,2351600,0,0
2025,333400,ROAS,704000030220,36100,0,0
2025,333400,ROAS,704000030800,1669900,0,0
2025,333400,ROAS,704000090400,1200,0,0
2025,333400,ROAS,701006210000,379200,0,0
2025,333400,ROAS,704000110100,29700,0,0
2025,333400,ROAS,704000030900,23200,0,0
2025,333400,ROAS,704000110300,8800,0,0
2025,333400,ROAS,704000030300,45400,0,0
